date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-01-21,SKU_0006,55,0,7.0,44
2024-01-28,SKU_0006,54,0,7.0,44
2024-02-04,SKU_0006,45,0,7.0,44
2024-02-11,SKU_0006,178,0,7.0,44
2024-02-18,SKU_0006,172,0,7.0,44
2024-02-25,SKU_0006,143,0,7.0,44
2024-03-03,SKU_0006,128,0,7.0,44
2024-03-10,SKU_0006,127,0,7.0,44
2024-03-17,SKU_0006,120,0,7.0,44
2024-03-24,SKU_0006,95,0,7.0,44
2024-03-31,SKU_0006,80,0,7.0,44
2024-04-07,SKU_0006,74,0,7.0,44
2024-04-14,SKU_0006,57,0,7.0,44
2024-04-21,SKU_0006,54,0,7.0,44
2024-04-28,SKU_0006,90,0,7.0,44
2024-05-05,SKU_0006,68,0,7.0,44
2024-05-12,SKU_0006,66,0,7.0,44
2024-05-19,SKU_0006,47,0,7.0,44
2024-05-26,SKU_0006,233,0,7.0,44
2024-06-02,SKU_0006,192,0,7.0,44
2024-06-09,SKU_0006,190,0,7.0,44
2024-06-16,SKU_0006,152,0,7.0,44
2024-06-23,SKU_0006,128,0,7.0,44
2024-06-30,SKU_0006,96,0,7.0,44
2024-07-07,SKU_0006,94,0,7.0,44
2024-07-14,SKU_0006,73,0,7.0,44
2024-07-21,SKU_0006,56,0,7.0,44
2024-07-28,SKU_0006,53,0,7.0,44
2024-08-04,SKU_0006,46,0,7.0,44
2024-08-11,SKU_0006,109,0,7.0,44
2024-08-18,SKU_0006,104,0,7.0,44
2024-08-25,SKU_0006,87,0,7.0,44
2024-09-01,SKU_0006,62,0,7.0,44
2024-09-08,SKU_0006,53,0,7.0,44
2024-09-15,SKU_0006,49,0,7.0,44
2024-09-22,SKU_0006,43,109,7.0,44
2024-09-29,SKU_0006,41,199,7.0,44
2024-10-06,SKU_0006,212,0,7.0,44
2024-10-13,SKU_0006,195,0,7.0,44
2024-10-20,SKU_0006,188,0,7.0,44
2024-10-27,SKU_0006,144,0,7.0,44
2024-11-03,SKU_0006,138,0,7.0,44
2024-11-10,SKU_0006,103,0,7.0,44
2024-11-17,SKU_0006,84,0,7.0,44
2024-11-24,SKU_0006,69,0,7.0,44
2024-12-01,SKU_0006,62,0,7.0,44
2024-12-08,SKU_0006,58,0,7.0,44
2024-12-15,SKU_0006,54,0,7.0,44
2024-12-22,SKU_0006,52,0,7.0,44
2024-12-29,SKU_0006,41,164,7.0,44
2023-01-01,SKU_0007,352,0,7.0,31
2023-01-08,SKU_0007,331,0,7.0,31
2023-01-15,SKU_0007,313,0,7.0,31
2023-01-22,SKU_0007,282,0,7.0,31
2023-01-29,SKU_0007,269,0,7.0,31
2023-02-05,SKU_0007,207,0,7.0,31
2023-02-12,SKU_0007,152,0,7.0,31
2023-02-19,SKU_0007,112,0,7.0,31
2023-02-26,SKU_0007,106,0,7.0,31
2023-03-05,SKU_0007,88,0,7.0,31
2023-03-12,SKU_0007,87,0,7.0,31
2023-03-19,SKU_0007,66,0,7.0,31
2023-03-26,SKU_0007,51,0,7.0,31
2023-04-02,SKU_0007,36,0,7.0,31
2023-04-09,SKU_0007,33,0,7.0,31
2023-04-16,SKU_0007,166,0,7.0,31
2023-04-23,SKU_0007,137,0,7.0,31
2023-04-30,SKU_0007,112,0,7.0,31
2023-05-07,SKU_0007,111,0,7.0,31
2023-05-14,SKU_0007,96,0,7.0,31
2023-05-21,SKU_0007,87,0,7.0,31
2023-05-28,SKU_0007,73,0,7.0,31
2023-06-04,SKU_0007,72,0,7.0,31
2023-06-11,SKU_0007,67,0,7.0,31
2023-06-18,SKU_0007,57,0,7.0,31
2023-06-25,SKU_0007,44,0,7.0,31
2023-07-02,SKU_0007,31,0,7.0,31
2023-07-09,SKU_0007,161,0,7.0,31
2023-07-16,SKU_0007,126,0,7.0,31
2023-07-23,SKU_0007,123,0,7.0,31
2023-07-30,SKU_0007,100,0,7.0,31
2023-08-06,SKU_0007,75,0,7.0,31
2023-08-13,SKU_0007,71,0,7.0,31
2023-08-20,SKU_0007,55,0,7.0,31
2023-08-27,SKU_0007,54,0,7.0,31
2023-09-03,SKU_0007,47,0,7.0,31
2023-09-10,SKU_0007,39,0,7.0,31
2023-09-17,SKU_0007,31,0,7.0,31
2023-09-24,SKU_0007,154,0,7.0,31
2023-10-01,SKU_0007,132,0,7.0,31
2023-10-08,SKU_0007,109,0,7.0,31
2023-10-15,SKU_0007,83,0,7.0,31
2023-10-22,SKU_0007,83,0,7.0,31
2023-10-29,SKU_0007,78,0,7.0,31
2023-11-05,SKU_0007,74,0,7.0,31
2023-11-12,SKU_0007,61,0,7.0,31
2023-11-19,SKU_0007,52,0,7.0,31
2023-11-26,SKU_0007,51,0,7.0,31
2023-12-03,SKU_0007,46,0,7.0,31
2023-12-10,SKU_0007,44,0,7.0,31
2023-12-17,SKU_0007,41,0,7.0,31
2023-12-24,SKU_0007,37,0,7.0,31
2023-12-31,SKU_0007,30,192,7.0,31
2024-01-07,SKU_0007,113,0,7.0,31
2024-01-14,SKU_0007,85,0,7.0,31
2024-01-21,SKU_0007,61,0,7.0,31
2024-01-28,SKU_0007,55,0,7.0,31
2024-02-04,SKU_0007,51,0,7.0,31
2024-02-11,SKU_0007,40,0,7.0,31
2024-02-18,SKU_0007,199,0,7.0,31
2024-02-25,SKU_0007,167,0,7.0,31
2024-03-03,SKU_0007,130,0,7.0,31
2024-03-10,SKU_0007,101,0,7.0,31
2024-03-17,SKU_0007,94,0,7.0,31
2024-03-24,SKU_0007,66,0,7.0,31
2024-03-31,SKU_0007,62,0,7.0,31
2024-04-07,SKU_0007,62,0,7.0,31
2024-04-14,SKU_0007,54,0,7.0,31
2024-04-21,SKU_0007,44,0,7.0,31
2024-04-28,SKU_0007,33,0,7.0,31
2024-05-05,SKU_0007,179,0,7.0,31
2024-05-12,SKU_0007,153,0,7.0,31
2024-05-19,SKU_0007,111,0,7.0,31
2024-05-26,SKU_0007,104,0,7.0,31
2024-06-02,SKU_0007,100,0,7.0,31
2024-06-09,SKU_0007,86,0,7.0,31
2024-06-16,SKU_0007,73,0,7.0,31
2024-06-23,SKU_0007,55,0,7.0,31
2024-06-30,SKU_0007,51,0,7.0,31
2024-07-07,SKU_0007,49,0,7.0,31
2024-07-14,SKU_0007,39,0,7.0,31
2024-07-21,SKU_0007,35,0,7.0,31
2024-07-28,SKU_0007,26,92,7.0,31
2024-08-04,SKU_0007,179,0,7.0,31
2024-08-11,SKU_0007,167,0,7.0,31
2024-08-18,SKU_0007,119,0,7.0,31
2024-08-25,SKU_0007,100,0,7.0,31
2024-09-01,SKU_0007,73,0,7.0,31
2024-09-08,SKU_0007,52,0,7.0,31
2024-09-15,SKU_0007,40,0,7.0,31
2024-09-22,SKU_0007,34,0,7.0,31
2024-09-29,SKU_0007,24,94,7.0,31
2024-10-06,SKU_0007,22,132,7.0,31
2024-10-13,SKU_0007,19,110,7.0,31
2024-10-20,SKU_0007,16,191,7.0,31
2024-10-27,SKU_0007,14,113,7.0,31
2024-11-03,SKU_0007,10,131,7.0,31
2024-11-10,SKU_0007,158,0,7.0,31
2024-11-17,SKU_0007,135,0,7.0,31
2024-11-24,SKU_0007,113,0,7.0,31
2024-12-01,SKU_0007,84,0,7.0,31
2024-12-08,SKU_0007,84,0,7.0,31
2024-12-15,SKU_0007,71,0,7.0,31
2024-12-22,SKU_0007,66,0,7.0,31
2024-12-29,SKU_0007,60,0,7.0,31
2023-01-01,SKU_0008,46,179,28.0,74
2023-01-08,SKU_0008,40,137,28.0,74
2023-01-15,SKU_0008,38,105,28.0,74
2023-01-22,SKU_0008,217,0,28.0,74
2023-01-29,SKU_0008,207,0,28.0,74
2023-02-05,SKU_0008,150,0,28.0,74
2023-02-12,SKU_0008,114,0,28.0,74
2023-02-19,SKU_0008,89,0,28.0,74
2023-02-26,SKU_0008,83,0,28.0,74
2023-03-05,SKU_0008,226,0,28.0,74
2023-03-12,SKU_0008,222,0,28.0,74
2023-03-19,SKU_0008,170,0,28.0,74
2023-03-26,SKU_0008,168,0,28.0,74
2023-04-02,SKU_0008,152,0,28.0,74
2023-04-09,SKU_0008,136,0,28.0,74
2023-04-16,SKU_0008,117,0,28.0,74
2023-04-23,SKU_0008,103,0,28.0,74
2023-04-30,SKU_0008,79,0,28.0,74
2023-05-07,SKU_0008,159,0,28.0,74
2023-05-14,SKU_0008,130,0,28.0,74
2023-05-21,SKU_0008,125,0,28.0,74
2023-05-28,SKU_0008,90,0,28.0,74
2023-06-04,SKU_0008,79,0,28.0,74
2023-06-11,SKU_0008,156,0,28.0,74
2023-06-18,SKU_0008,140,0,28.0,74
2023-06-25,SKU_0008,105,0,28.0,74
2023-07-02,SKU_0008,87,0,28.0,74
2023-07-09,SKU_0008,79,0,28.0,74
2023-07-16,SKU_0008,144,0,28.0,74
2023-07-23,SKU_0008,120,0,28.0,74
2023-07-30,SKU_0008,90,0,28.0,74
2023-08-06,SKU_0008,64,138,28.0,74
2023-08-13,SKU_0008,147,0,28.0,74
2023-08-20,SKU_0008,118,0,28.0,74
2023-08-27,SKU_0008,92,0,28.0,74
2023-09-03,SKU_0008,87,0,28.0,74
2023-09-10,SKU_0008,65,89,28.0,74
2023-09-17,SKU_0008,58,163,28.0,74
2023-09-24,SKU_0008,46,180,28.0,74
2023-10-01,SKU_0008,221,0,28.0,74
2023-10-08,SKU_0008,189,0,28.0,74
2023-10-15,SKU_0008,167,0,28.0,74
2023-10-22,SKU_0008,154,0,28.0,74
2023-10-29,SKU_0008,113,0,28.0,74
2023-11-05,SKU_0008,92,0,28.0,74
2023-11-12,SKU_0008,128,0,28.0,74
2023-11-19,SKU_0008,116,0,28.0,74
2023-11-26,SKU_0008,105,0,28.0,74
2023-12-03,SKU_0008,77,0,28.0,74
2023-12-10,SKU_0008,187,0,28.0,74
2023-12-17,SKU_0008,187,0,28.0,74
2023-12-24,SKU_0008,184,0,28.0,74
2023-12-31,SKU_0008,170,0,28.0,74
2024-01-07,SKU_0008,128,0,28.0,74
2024-01-14,SKU_0008,124,0,28.0,74
2024-01-21,SKU_0008,110,0,28.0,74
2024-01-28,SKU_0008,99,0,28.0,74
2024-02-04,SKU_0008,96,0,28.0,74
2024-02-11,SKU_0008,91,0,28.0,74
2024-02-18,SKU_0008,238,0,28.0,74
2024-02-25,SKU_0008,224,0,28.0,74
2024-03-03,SKU_0008,189,0,28.0,74
2024-03-10,SKU_0008,156,0,28.0,74
2024-03-17,SKU_0008,113,0,28.0,74
2024-03-24,SKU_0008,90,0,28.0,74
2024-03-31,SKU_0008,79,0,28.0,74
2024-04-07,SKU_0008,62,142,28.0,74
2024-04-14,SKU_0008,203,0,28.0,74
2024-04-21,SKU_0008,156,0,28.0,74
2024-04-28,SKU_0008,131,0,28.0,74
2024-05-05,SKU_0008,126,0,28.0,74
2024-05-12,SKU_0008,107,0,28.0,74
2024-05-19,SKU_0008,78,0,28.0,74
2024-05-26,SKU_0008,224,0,28.0,74
2024-06-02,SKU_0008,168,0,28.0,74
2024-06-09,SKU_0008,129,0,28.0,74
2024-06-16,SKU_0008,115,0,28.0,74
2024-06-23,SKU_0008,81,0,28.0,74
2024-06-30,SKU_0008,259,0,28.0,74
2024-07-07,SKU_0008,190,0,28.0,74
2024-07-14,SKU_0008,190,0,28.0,74
2024-07-21,SKU_0008,153,0,28.0,74
2024-07-28,SKU_0008,113,0,28.0,74
2024-08-04,SKU_0008,97,0,28.0,74
2024-08-11,SKU_0008,82,0,28.0,74
2024-08-18,SKU_0008,82,0,28.0,74
2024-08-25,SKU_0008,209,0,28.0,74
2024-09-01,SKU_0008,202,0,28.0,74
2024-09-08,SKU_0008,193,0,28.0,74
2024-09-15,SKU_0008,160,0,28.0,74
2024-09-22,SKU_0008,125,0,28.0,74
2024-09-29,SKU_0008,95,0,28.0,74
2024-10-06,SKU_0008,85,0,28.0,74
2024-10-13,SKU_0008,73,117,28.0,74
2024-10-20,SKU_0008,72,65,28.0,74
2024-10-27,SKU_0008,108,0,28.0,74
2024-11-03,SKU_0008,101,0,28.0,74
2024-11-10,SKU_0008,71,129,28.0,74
2024-11-17,SKU_0008,239,0,28.0,74
2024-11-24,SKU_0008,206,0,28.0,74
2024-12-01,SKU_0008,177,0,28.0,74
2024-12-08,SKU_0008,135,0,28.0,74
2024-12-15,SKU_0008,98,0,28.0,74
2024-12-22,SKU_0008,97,0,28.0,74
2024-12-29,SKU_0008,81,0,28.0,74
2023-01-01,SKU_0009,99,0,14.0,37
2023-01-08,SKU_0009,76,0,14.0,37
2023-01-15,SKU_0009,76,0,14.0,37
2023-01-22,SKU_0009,70,0,14.0,37
2023-01-29,SKU_0009,65,0,14.0,37
2023-02-05,SKU_0009,59,0,14.0,37
2023-02-12,SKU_0009,54,0,14.0,37
2023-02-19,SKU_0009,54,0,14.0,37
2023-02-26,SKU_0009,42,0,14.0,37
2023-03-05,SKU_0009,39,0,14.0,37
2023-03-12,SKU_0009,167,0,14.0,37
2023-03-19,SKU_0009,154,0,14.0,37
2023-03-26,SKU_0009,112,0,14.0,37
2023-04-02,SKU_0009,103,0,14.0,37
2023-04-09,SKU_0009,95,0,14.0,37
2023-04-16,SKU_0009,89,0,14.0,37
2023-04-23,SKU_0009,67,0,14.0,37
2023-04-30,SKU_0009,47,0,14.0,37
2023-05-07,SKU_0009,34,158,14.0,37
2023-05-14,SKU_0009,202,0,14.0,37
2023-05-21,SKU_0009,172,0,14.0,37
2023-05-28,SKU_0009,156,0,14.0,37
2023-06-04,SKU_0009,128,0,14.0,37
2023-06-11,SKU_0009,104,0,14.0,37
2023-06-18,SKU_0009,90,0,14.0,37
2023-06-25,SKU_0009,90,0,14.0,37
2023-07-02,SKU_0009,88,0,14.0,37
2023-07-09,SKU_0009,88,0,14.0,37
2023-07-16,SKU_0009,65,0,14.0,37
2023-07-23,SKU_0009,56,0,14.0,37
2023-07-30,SKU_0009,44,0,14.0,37
2023-08-06,SKU_0009,37,0,14.0,37
2023-08-13,SKU_0009,31,126,14.0,37
2023-08-20,SKU_0009,22,142,14.0,37
2023-08-27,SKU_0009,205,0,14.0,37
2023-09-03,SKU_0009,202,0,14.0,37
2023-09-10,SKU_0009,200,0,14.0,37
2023-09-17,SKU_0009,160,0,14.0,37
2023-09-24,SKU_0009,138,0,14.0,37
2023-10-01,SKU_0009,111,0,14.0,37
2023-10-08,SKU_0009,79,0,14.0,37
2023-10-15,SKU_0009,60,0,14.0,37
2023-10-22,SKU_0009,58,0,14.0,37
2023-10-29,SKU_0009,52,0,14.0,37
2023-11-05,SKU_0009,37,0,14.0,37
2023-11-12,SKU_0009,211,0,14.0,37
2023-11-19,SKU_0009,209,0,14.0,37
2023-11-26,SKU_0009,196,0,14.0,37
2023-12-03,SKU_0009,138,0,14.0,37
2023-12-10,SKU_0009,114,0,14.0,37
2023-12-17,SKU_0009,102,0,14.0,37
2023-12-24,SKU_0009,78,0,14.0,37
2023-12-31,SKU_0009,71,0,14.0,37
2024-01-07,SKU_0009,64,0,14.0,37
2024-01-14,SKU_0009,51,0,14.0,37
2024-01-21,SKU_0009,51,0,14.0,37
2024-01-28,SKU_0009,39,0,14.0,37
2024-02-04,SKU_0009,222,0,14.0,37
2024-02-11,SKU_0009,214,0,14.0,37
2024-02-18,SKU_0009,168,0,14.0,37
2024-02-25,SKU_0009,124,0,14.0,37
2024-03-03,SKU_0009,124,0,14.0,37
2024-03-10,SKU_0009,88,0,14.0,37
2024-03-17,SKU_0009,78,0,14.0,37
2024-03-24,SKU_0009,69,0,14.0,37
2024-03-31,SKU_0009,57,0,14.0,37
2024-04-07,SKU_0009,51,0,14.0,37
2024-04-14,SKU_0009,47,0,14.0,37
2024-04-21,SKU_0009,42,0,14.0,37
2024-04-28,SKU_0009,35,138,14.0,37
2024-05-05,SKU_0009,28,74,14.0,37
2024-05-12,SKU_0009,21,101,14.0,37
2024-05-19,SKU_0009,176,0,14.0,37
2024-05-26,SKU_0009,133,0,14.0,37
2024-06-02,SKU_0009,98,0,14.0,37
2024-06-09,SKU_0009,91,0,14.0,37
2024-06-16,SKU_0009,86,0,14.0,37
2024-06-23,SKU_0009,70,0,14.0,37
2024-06-30,SKU_0009,54,0,14.0,37
2024-07-07,SKU_0009,48,0,14.0,37
2024-07-14,SKU_0009,34,152,14.0,37
2024-07-21,SKU_0009,25,161,14.0,37
2024-07-28,SKU_0009,24,51,14.0,37
2024-08-04,SKU_0009,17,51,14.0,37
2024-08-11,SKU_0009,154,0,14.0,37
2024-08-18,SKU_0009,143,0,14.0,37
2024-08-25,SKU_0009,129,0,14.0,37
2024-09-01,SKU_0009,112,0,14.0,37
2024-09-08,SKU_0009,82,0,14.0,37
2024-09-15,SKU_0009,62,0,14.0,37
2024-09-22,SKU_0009,44,0,14.0,37
2024-09-29,SKU_0009,37,0,14.0,37
2024-10-06,SKU_0009,30,182,14.0,37
2024-10-13,SKU_0009,81,0,14.0,37
2024-10-20,SKU_0009,59,0,14.0,37
2024-10-27,SKU_0009,55,0,14.0,37
2024-11-03,SKU_0009,43,0,14.0,37
2024-11-10,SKU_0009,39,0,14.0,37
2024-11-17,SKU_0009,38,0,14.0,37
2024-11-24,SKU_0009,112,0,14.0,37
2024-12-01,SKU_0009,103,0,14.0,37
2024-12-08,SKU_0009,102,0,14.0,37
2024-12-15,SKU_0009,96,0,14.0,37
2024-12-22,SKU_0009,81,0,14.0,37
2024-12-29,SKU_0009,76,0,14.0,37
2023-01-01,SKU_0010,443,0,14.0,92
2023-01-08,SKU_0010,394,0,14.0,92
2023-01-15,SKU_0010,362,0,14.0,92
2023-01-22,SKU_0010,262,0,14.0,92
2023-01-29,SKU_0010,243,0,14.0,92
2023-02-05,SKU_0010,191,0,14.0,92
2023-02-12,SKU_0010,181,0,14.0,92
2023-02-19,SKU_0010,160,0,14.0,92
2023-02-26,SKU_0010,155,0,14.0,92
2023-03-05,SKU_0010,114,0,14.0,92
2023-03-12,SKU_0010,83,95,14.0,92
2023-03-19,SKU_0010,73,150,14.0,92
2023-03-26,SKU_0010,209,0,14.0,92
2023-04-02,SKU_0010,173,0,14.0,92
2023-04-09,SKU_0010,154,0,14.0,92
2023-04-16,SKU_0010,137,0,14.0,92
2023-04-23,SKU_0010,122,0,14.0,92
2023-04-30,SKU_0010,116,0,14.0,92
2023-05-07,SKU_0010,100,0,14.0,92
2023-05-14,SKU_0010,264,0,14.0,92
2023-05-21,SKU_0010,231,0,14.0,92
2023-05-28,SKU_0010,175,0,14.0,92
2023-06-04,SKU_0010,125,0,14.0,92
2023-06-11,SKU_0010,92,0,14.0,92
2023-06-18,SKU_0010,203,0,14.0,92
2023-06-25,SKU_0010,165,0,14.0,92
2023-07-02,SKU_0010,122,0,14.0,92
2023-07-09,SKU_0010,116,0,14.0,92
2023-07-16,SKU_0010,253,0,14.0,92
2023-07-23,SKU_0010,183,0,14.0,92
2023-07-30,SKU_0010,165,0,14.0,92
2023-08-06,SKU_0010,136,0,14.0,92
2023-08-13,SKU_0010,114,0,14.0,92
2023-08-20,SKU_0010,170,0,14.0,92
2023-08-27,SKU_0010,120,0,14.0,92
2023-09-03,SKU_0010,94,0,14.0,92
2023-09-10,SKU_0010,270,0,14.0,92
2023-09-17,SKU_0010,262,0,14.0,92
2023-09-24,SKU_0010,246,0,14.0,92
2023-10-01,SKU_0010,228,0,14.0,92
2023-10-08,SKU_0010,165,0,14.0,92
2023-10-15,SKU_0010,161,0,14.0,92
2023-10-22,SKU_0010,121,0,14.0,92
2023-10-29,SKU_0010,87,168,14.0,92
2023-11-05,SKU_0010,72,87,14.0,92
2023-11-12,SKU_0010,249,0,14.0,92
2023-11-19,SKU_0010,202,0,14.0,92
2023-11-26,SKU_0010,196,0,14.0,92
2023-12-03,SKU_0010,162,0,14.0,92
2023-12-10,SKU_0010,148,0,14.0,92
2023-12-17,SKU_0010,116,0,14.0,92
2023-12-24,SKU_0010,115,0,14.0,92
2023-12-31,SKU_0010,88,188,14.0,92
2024-01-07,SKU_0010,199,0,14.0,92
2024-01-14,SKU_0010,179,0,14.0,92
2024-01-21,SKU_0010,178,0,14.0,92
2024-01-28,SKU_0010,138,0,14.0,92
2024-02-04,SKU_0010,109,0,14.0,92
2024-02-11,SKU_0010,79,113,14.0,92
2024-02-18,SKU_0010,58,65,14.0,92
2024-02-25,SKU_0010,146,0,14.0,92
2024-03-03,SKU_0010,130,0,14.0,92
2024-03-10,SKU_0010,127,0,14.0,92
2024-03-17,SKU_0010,95,0,14.0,92
2024-03-24,SKU_0010,239,0,14.0,92
2024-03-31,SKU_0010,196,0,14.0,92
2024-04-07,SKU_0010,189,0,14.0,92
2024-04-14,SKU_0010,137,0,14.0,92
2024-04-21,SKU_0010,119,0,14.0,92
2024-04-28,SKU_0010,94,0,14.0,92
2024-05-05,SKU_0010,66,79,14.0,92
2024-05-12,SKU_0010,195,0,14.0,92
2024-05-19,SKU_0010,155,0,14.0,92
2024-05-26,SKU_0010,140,0,14.0,92
2024-06-02,SKU_0010,138,0,14.0,92
2024-06-09,SKU_0010,110,0,14.0,92
2024-06-16,SKU_0010,94,0,14.0,92
2024-06-23,SKU_0010,93,0,14.0,92
2024-06-30,SKU_0010,218,0,14.0,92
2024-07-07,SKU_0010,215,0,14.0,92
2024-07-14,SKU_0010,180,0,14.0,92
2024-07-21,SKU_0010,136,0,14.0,92
2024-07-28,SKU_0010,136,0,14.0,92
2024-08-04,SKU_0010,103,0,14.0,92
2024-08-11,SKU_0010,77,87,14.0,92
2024-08-18,SKU_0010,197,0,14.0,92
2024-08-25,SKU_0010,162,0,14.0,92
2024-09-01,SKU_0010,142,0,14.0,92
2024-09-08,SKU_0010,137,0,14.0,92
2024-09-15,SKU_0010,99,0,14.0,92
2024-09-22,SKU_0010,98,0,14.0,92
2024-09-29,SKU_0010,144,0,14.0,92
2024-10-06,SKU_0010,102,0,14.0,92
2024-10-13,SKU_0010,87,174,14.0,92
2024-10-20,SKU_0010,212,0,14.0,92
2024-10-27,SKU_0010,186,0,14.0,92
2024-11-03,SKU_0010,168,0,14.0,92
2024-11-10,SKU_0010,163,0,14.0,92
2024-11-17,SKU_0010,145,0,14.0,92
2024-11-24,SKU_0010,134,0,14.0,92
2024-12-01,SKU_0010,94,0,14.0,92
2024-12-08,SKU_0010,216,0,14.0,92
2024-12-15,SKU_0010,168,0,14.0,92
2024-12-22,SKU_0010,131,0,14.0,92
2024-12-29,SKU_0010,95,0,14.0,92
2023-01-01,SKU_0011,148,0,21.0,68
2023-01-08,SKU_0011,132,0,21.0,68
2023-01-15,SKU_0011,112,0,21.0,68
2023-01-22,SKU_0011,79,0,21.0,68
2023-01-29,SKU_0011,77,0,21.0,68
2023-02-05,SKU_0011,54,189,21.0,68
2023-02-12,SKU_0011,50,159,21.0,68
2023-02-19,SKU_0011,36,81,21.0,68
2023-02-26,SKU_0011,35,182,21.0,68
2023-03-05,SKU_0011,28,142,21.0,68
2023-03-12,SKU_0011,26,145,21.0,68
2023-03-19,SKU_0011,19,81,21.0,68
2023-03-26,SKU_0011,18,193,21.0,68
2023-04-02,SKU_0011,84,0,21.0,68
2023-04-09,SKU_0011,175,0,21.0,68
2023-04-16,SKU_0011,134,0,21.0,68
2023-04-23,SKU_0011,98,0,21.0,68
2023-04-30,SKU_0011,98,0,21.0,68
2023-05-07,SKU_0011,86,0,21.0,68
2023-05-14,SKU_0011,85,0,21.0,68
2023-05-21,SKU_0011,81,0,21.0,68
2023-05-28,SKU_0011,74,0,21.0,68
2023-06-04,SKU_0011,59,195,21.0,68
2023-06-11,SKU_0011,46,125,21.0,68
2023-06-18,SKU_0011,35,125,21.0,68
2023-06-25,SKU_0011,118,0,21.0,68
2023-07-02,SKU_0011,101,0,21.0,68
2023-07-09,SKU_0011,71,0,21.0,68
2023-07-16,SKU_0011,69,0,21.0,68
2023-07-23,SKU_0011,230,0,21.0,68
2023-07-30,SKU_0011,223,0,21.0,68
2023-08-06,SKU_0011,188,0,21.0,68
2023-08-13,SKU_0011,145,0,21.0,68
2023-08-20,SKU_0011,117,0,21.0,68
2023-08-27,SKU_0011,107,0,21.0,68
2023-09-03,SKU_0011,101,0,21.0,68
2023-09-10,SKU_0011,72,0,21.0,68
2023-09-17,SKU_0011,61,147,21.0,68
2023-09-24,SKU_0011,56,90,21.0,68
2023-10-01,SKU_0011,102,0,21.0,68
2023-10-08,SKU_0011,93,0,21.0,68
2023-10-15,SKU_0011,81,0,21.0,68
2023-10-22,SKU_0011,60,127,21.0,68
2023-10-29,SKU_0011,146,0,21.0,68
2023-11-05,SKU_0011,118,0,21.0,68
2023-11-12,SKU_0011,84,0,21.0,68
2023-11-19,SKU_0011,59,198,21.0,68
2023-11-26,SKU_0011,178,0,21.0,68
2023-12-03,SKU_0011,127,0,21.0,68
2023-12-10,SKU_0011,116,0,21.0,68
2023-12-17,SKU_0011,112,0,21.0,68
2023-12-24,SKU_0011,83,0,21.0,68
2023-12-31,SKU_0011,61,99,21.0,68
2024-01-07,SKU_0011,187,0,21.0,68
2024-01-14,SKU_0011,179,0,21.0,68
2024-01-21,SKU_0011,144,0,21.0,68
2024-01-28,SKU_0011,120,0,21.0,68
2024-02-04,SKU_0011,119,0,21.0,68
2024-02-11,SKU_0011,89,0,21.0,68
2024-02-18,SKU_0011,78,0,21.0,68
2024-02-25,SKU_0011,77,0,21.0,68
2024-03-03,SKU_0011,63,113,21.0,68
2024-03-10,SKU_0011,120,0,21.0,68
2024-03-17,SKU_0011,93,0,21.0,68
2024-03-24,SKU_0011,69,0,21.0,68
2024-03-31,SKU_0011,222,0,21.0,68
2024-04-07,SKU_0011,219,0,21.0,68
2024-04-14,SKU_0011,157,0,21.0,68
2024-04-21,SKU_0011,150,0,21.0,68
2024-04-28,SKU_0011,143,0,21.0,68
2024-05-05,SKU_0011,117,0,21.0,68
2024-05-12,SKU_0011,111,0,21.0,68
2024-05-19,SKU_0011,107,0,21.0,68
2024-05-26,SKU_0011,97,0,21.0,68
2024-06-02,SKU_0011,68,0,21.0,68
2024-06-09,SKU_0011,67,58,21.0,68
2024-06-16,SKU_0011,243,0,21.0,68
2024-06-23,SKU_0011,243,0,21.0,68
2024-06-30,SKU_0011,197,0,21.0,68
2024-07-07,SKU_0011,144,0,21.0,68
2024-07-14,SKU_0011,109,0,21.0,68
2024-07-21,SKU_0011,94,0,21.0,68
2024-07-28,SKU_0011,81,0,21.0,68
2024-08-04,SKU_0011,69,0,21.0,68
2024-08-11,SKU_0011,65,84,21.0,68
2024-08-18,SKU_0011,61,150,21.0,68
2024-08-25,SKU_0011,49,94,21.0,68
2024-09-01,SKU_0011,203,0,21.0,68
2024-09-08,SKU_0011,188,0,21.0,68
2024-09-15,SKU_0011,185,0,21.0,68
2024-09-22,SKU_0011,133,0,21.0,68
2024-09-29,SKU_0011,115,0,21.0,68
2024-10-06,SKU_0011,112,0,21.0,68
2024-10-13,SKU_0011,98,0,21.0,68
2024-10-20,SKU_0011,96,0,21.0,68
2024-10-27,SKU_0011,93,0,21.0,68
2024-11-03,SKU_0011,89,0,21.0,68
2024-11-10,SKU_0011,86,0,21.0,68
2024-11-17,SKU_0011,70,0,21.0,68
2024-11-24,SKU_0011,243,0,21.0,68
2024-12-01,SKU_0011,236,0,21.0,68
2024-12-08,SKU_0011,192,0,21.0,68
2024-12-15,SKU_0011,161,0,21.0,68
2024-12-22,SKU_0011,150,0,21.0,68
2024-12-29,SKU_0011,124,0,21.0,68
2023-01-01,SKU_0012,205,0,21.0,53
2023-01-08,SKU_0012,155,0,21.0,53
2023-01-15,SKU_0012,117,0,21.0,53
2023-01-22,SKU_0012,113,0,21.0,53
2023-01-29,SKU_0012,91,0,21.0,53
2023-02-05,SKU_0012,84,0,21.0,53
